Hugo_Symbol	C3L-02707	C3N-02786	C3N-01505	C3N-02783	C3L-01040	C3L-00104	C3L-03387	C3N-01364	C3N-01816	C3N-02770	C3N-00665	C3N-01518	C3N-01334	C3N-02256	C3L-01327	C3N-03186	C3L-03405	C3N-02788	C3L-01887	C3N-03088	C3L-02705	C3N-02186	C3L-01048	C3N-01814	C3N-00661	C3N-01368	C3L-03681	C3N-02784	C3L-00365	C3L-03407	C3N-02183	C3N-01369	C3L-03744	C3N-03070	C3L-02542	C3L-01149	C3N-03473	C3L-02984	C3L-03728	C3N-02782	C3N-01852	C3L-01061	C3N-01196	C3N-02190	C3N-01798	C3N-01815	C3L-00677	C3L-01156	C3N-03188	C3N-01366	C3N-00663	C3L-01154	C3L-03260	C3N-01818	C3N-02181	C3L-02642	C3N-01192	C3L-00674	C3N-00662	C3N-02255	C3L-03968	C3L-01155	C3L-03748	C3N-01856	C3L-04084	C3L-03392	C3N-02769	C3N-03184	C3L-03390	C3L-01157	C3L-01142	C3L-01834	C3L-01045	C3L-02970	C3L-01049	C3N-01857	C3L-03266	C3N-01515	C3L-02708	C3L-03727	C3L-02704	C3L-02504	C3N-02785	C3L-01043	C3N-03183	C3N-01517	C3N-03182	C3L-02465	C3N-01851	C3L-02041	C3N-02185	C3L-03400	C3N-02188	C3L-02955	C3L-02900	C3L-01046	C3N-01367
MGMT	0.853531596756649	0.7961755379040251	NA	0.759681833124283	0.940948297902681	0.8104193318225409	0.534849810259285	0.936081355905202	0.854794098826092	0.6835156634532329	0.7585480402710191	0.8751374442778821	0.9177456558236401	0.37645253108673105	0.620116526821832	0.9088453778834541	0.652611287970022	0.45602715022585794	0.679358663121019	0.7667288055658421	0.7922774746246121	0.8937411746172058	0.8284809837995071	NA	0.6938244020631149	NA	0.844634763728787	0.826755696386812	0.9175324388274508	0.893832742854358	0.8759761370609219	0.888490740770452	0.577103011448906	0.268360946297566	0.617496493027303	0.8819554669108141	0.5750821374702471	0.9016180496211741	0.793477118904103	0.904255650106406	0.8949223148758381	0.9144895269899309	0.608688338865728	0.8775752097759059	0.43621036009392605	0.84164843267907	0.67582606927241	0.8184848256871909	0.631717256072681	0.5901540591584761	0.805268816914163	0.901761145142619	0.822169543571582	0.9250306273621071	0.6967463293957309	0.925478516290387	0.576395517122515	0.9239459312505358	NA	0.7159810032425559	0.300495794614534	0.9196028067548041	0.6606461289526789	0.825590652313492	0.942127900345705	0.957907524189313	0.527636204854226	0.7745083561273449	0.276074697264176	0.67082353522962	0.9007109817892809	0.9790004771949581	0.672533728949846	0.7817978913728221	0.911634982667021	0.9083185591663892	0.38542240258979604	0.9122297973621071	0.194620020064855	0.6729262608538741	0.8437658081850891	0.29954656951597497	0.571574488292567	0.908064318467337	0.893115366160374	0.909529433402639	0.568346729925859	0.8742469828581999	0.872881162976078	0.505546312287321	0.915452184996561	0.8319919670871501	0.88049073496458	0.8823611052169609	0.44836161361765103	0.8780989758811021	0.888536620303092
MGMT	0.9038716005563091	0.8649891972542649	NA	0.8021211648402241	0.806547951250874	0.8384664790558142	0.861344989092063	0.720597280916415	0.9172545973333259	0.525920642607469	0.8153870600205558	0.8649448673951801	0.908691941206242	0.7111739131527671	0.862479776642109	0.800193067214986	0.504007039034736	0.6104412710477171	0.766759567431798	0.7733955062085558	0.780472759921653	0.75103364080451	0.9219754675063421	0.8065373852259009	0.7477692410499219	NA	0.816471078761182	0.861114839568522	0.9124883061237021	0.892051475941725	0.764856328827468	0.7855388209105191	0.804524892018057	0.8871362803917091	0.628022676681476	0.253622796363674	0.23367966707307897	0.8743924744551851	0.821023805497877	0.8393495022712819	0.866632157483744	0.9032419453235621	0.924598397444375	0.531031095640128	0.49483232825363704	0.928374561541603	0.8077075697846801	0.8465103545165642	0.5930192962113779	0.824203630728239	0.327470955034615	0.89627566395864	0.82372798781166	0.84813843157869	0.527220515607565	0.907290415281207	0.821227425288695	0.663969594452054	NA	0.778395984543283	0.325020081822083	0.9075663425508879	0.771145471023823	0.8129473582333859	0.924900551965316	0.9525371055114259	0.7628480118775269	0.885922530099203	0.9341262684646009	0.7266806970888041	0.9017660152148771	0.57673105696546	0.829402914429037	0.511959708622603	0.634140059279222	0.8558390239177149	0.8780853864689859	0.8400861303934251	0.8317465141164151	0.8634567102796529	0.874044697949629	0.6467165849309301	0.8365605822439849	0.8248532646756009	0.7227118932501451	0.934859639616044	0.6218324228293439	0.874107450601355	0.44191357387877295	0.7057973827916608	0.759328300308922	0.7171777870599699	0.5158783526470321	0.785343278300135	0.8575904274207249	0.826322342481692	0.837734514874668
MGMT	0.7986248510244909	0.8390295436234291	NA	0.8415484829226529	0.7363189520707579	NA	0.8571557127417859	0.84062955384437	0.5639122336702529	0.6984005106727341	0.6028914624526129	0.7818227174468209	0.803349604153278	0.509353234859316	0.7535610061998901	0.8115095802844681	0.71952452527476	0.713322098948285	0.626145216999768	0.8380023589841579	0.8426975828047959	0.706462357219876	0.6597420132375971	NA	0.80375178947391	NA	0.666836149318196	NA	0.777928457460297	0.799934199680907	0.7207480089102909	0.7731902822331309	0.8317205950103441	0.818332754133433	0.26857874228372197	0.123291395162434	0.7496862362745741	0.851686638351378	0.8476188927013241	0.7219251195363809	0.748418546653022	0.6400357984633299	0.8401046568164999	0.7286021678250709	0.510049968075065	NA	0.85030575660118	0.638261895454329	0.8619699932652231	0.8267596486996709	0.787865646571922	0.6700788270628779	0.60227922105788	0.7393678967075479	0.586223674255449	0.855215028702145	0.843344001419596	0.857726430541759	NA	0.578653958031952	0.39268071766123297	0.6046463366817719	0.633970970438422	0.542759691118196	0.7618478171378921	0.8548805971033641	0.7536251807030571	0.7112746672067299	0.834630993719737	0.7325036081145279	0.865868391230697	0.17655062855938503	0.7086597034948249	0.742719591398627	0.8081215295550559	0.5803896935883579	0.379179566777483	0.793441520192246	0.8880635696872958	0.627021414425361	0.824835946692618	0.256077361842866	0.7565974104557329	0.69146730052662	0.679455138983572	0.699967893070073	0.6834397853641379	0.8461566654924241	0.8676041091105521	0.8526197175304471	0.7979529868723578	0.852689365025257	0.0564380461625603	0.8440777935717758	0.87578279560545	NA	0.806130539676203
MGMT	0.6717187188422671	0.595567526727798	NA	0.62155524425101	0.688995434746611	NA	0.685753259073805	0.6328575353392281	0.510647861968323	0.644262527187678	0.39419373819816406	0.621679058574451	0.584136329997444	0.232048753391212	0.3629180475562929	0.714031682604952	0.6459415505957211	0.323486268194099	0.537533893276935	0.6338460732471121	0.8014574173712941	0.585931044235559	0.201123193386129	NA	0.466785653835811	NA	0.508066350550666	NA	0.34076294515737	0.5862135330113941	0.539870994108993	NA	0.652264136729369	0.47768426809832	0.268165145754029	0.21624957702835396	0.49635013018604396	0.18162036377163399	0.451177071790429	0.666024952341307	0.34990286065715903	0.7134462715774169	0.7139743476041658	0.5840369942719971	0.237298299040442	NA	0.287778735237736	0.545848264118304	0.38593188883513396	0.30913052959432696	0.6120962642431801	0.506987733256267	0.21288848809341698	0.6898512604608579	0.4356379697659071	0.334435593889466	0.5117214591608671	0.769710092770623	NA	0.6880918591300529	0.19161227243812803	0.450526427186998	0.36833341618623494	0.469808990416094	0.651170630476541	0.713809054050975	0.6346877213270989	0.19083340040952398	0.15607971316331398	0.752233591909532	0.70563102179895	NA	0.544027174222506	0.736691494733447	0.549580662794295	0.627803680850687	0.33575382224881606	0.713366925153526	0.828258357005663	0.578305900430652	0.42059178544953	0.5293760493882179	0.687092226625904	0.496189991063014	0.527232805984539	0.750451398200438	0.3884587678008471	0.674702817695626	0.791167772604523	0.737260158955227	0.670961450169615	0.7731503086712271	NA	0.731254426574616	0.5748630314973471	NA	0.754484047603977
MGMT	0.903412062547564	0.9051273369480379	NA	0.843688626141793	0.9312380969171541	0.885286868264938	0.836439178824831	0.898172082997223	0.886713553716149	0.606946931659075	0.49030799105643896	0.9077337424253971	0.931202848939767	0.920458562069422	0.8228111298876941	0.9085336837910191	0.7511133208135401	0.552902563385195	0.655662504726447	0.854754886434979	0.801043111635362	0.887936141442891	0.8444456557060291	0.8729920886335408	0.900100578220948	NA	0.905170621157091	0.844007451093	0.9159997383106271	0.86218403832085	0.8708438818676729	0.82200887907622	0.9090139692251299	0.9339279780805742	0.38438281065571994	0.839889119906818	0.7632609692091801	0.943687647479378	0.878367062449687	0.8516891236669749	0.9196772752877439	0.9459881745118391	0.617369053967459	0.8761626833198031	0.524619005282795	0.46670989955091996	0.460006817859785	0.9054790345148149	0.908535702533347	0.41463184617807003	0.8265520094582399	0.895507551567145	0.625897364042267	0.9271656713505809	0.644895242162177	0.9204087369505151	0.8447636060397721	0.919877664121905	NA	0.8684863796945842	0.5850635350678249	0.91546254564215	0.859930444417862	0.847237486419256	0.948535427462199	0.966608509270643	0.872031068777788	0.881268729860123	0.926752020686501	0.802782909345955	0.9074834348257801	0.9738303818201071	0.514134068095341	0.8511946542623929	0.872954302909173	0.888000955723425	0.876599954213379	0.881029898159048	0.895183882880801	0.8952367893986629	0.9139261651228109	0.33980021023918006	0.8589169232679731	0.8961084112289709	0.899561855601196	0.8324248403720459	0.532686232292594	0.8934675487651039	0.894214587919312	0.82294614439168	0.92370216412863	0.894340424785526	0.7992654842514398	0.8804219700274258	0.683915173368855	0.9294796892546651	0.8760173280200719
MGMT	0.0258687646855068	0.0236672587450855	0.17397617986793001	0.0210055472038769	0.0670363326371368	0.0139181444822467	0.0240524867004215	0.0171303716504055	0.07319414822572	0.0272211602113365	0.0171171874729844	0.0319529475262371	0.0222540152383256	0.0373677748576805	0.0279278729422903	0.0238052942028808	0.0259984523255487	0.0217668169893806	0.020662382879485002	0.0204486574345866	0.0108639763420612	0.0301603213151706	0.0220483263559158	NA	0.0147533042549804	NA	0.0736107468539479	0.0318805221641684	0.0294363850792445	0.0450052613612223	0.0397361053542609	0.0167890514918943	0.0319695466620453	0.0288800000979281	0.0957151381955795	0.0955132889000108	0.0181177965895204	0.0196172960582363	0.0251008499093656	0.026099561439967	0.0231579170162335	0.0284085053580739	0.0370204241856826	0.0470560926397963	0.0686561253261478	NA	0.0302369378969876	0.0312273255033379	0.0164866757426898	0.0143596337808678	0.0151109891406059	0.0307524157132996	0.0265048756661892	0.0238592425297773	0.0192337689318323	0.0240795182304379	0.0180657113844698	0.025306375112231	NA	0.0184127060334432	0.0202369524944239	0.0390319049058534	0.0210598336530296	0.0746384254751211	0.0338198873565286	0.0155186457256115	0.0243615767850565	0.0237385469558079	0.0244020353407569	0.0291130028279266	0.019364502772517	0.00836159691143318	0.0559845222138311	0.027467641088282	0.0305799911022962	0.0144650129035588	0.0271933517354035	0.0157160253288913	0.0170162882496048	0.0198533084009373	0.0235515391844626	0.0437504893247264	0.0242897222733636	0.0253315260172411	0.0616214076883989	0.28929580637748603	0.0232091745444453	0.0239039084735087	0.0197549161046143	0.0221162713494962	0.0204036663083869	0.0268765167252325	0.0541567645923786	0.019742373366450003	0.0184706170995415	NA	0.0180240539244398
MGMT	0.9566370428945841	0.950356514056903	0.3761997097752629	0.9347457930315809	0.9503666621105049	0.9226437873038341	0.956138201122505	0.936010030312548	0.887771242311641	0.90516982122723	0.8894072219577009	0.9004885850747221	0.949017554508785	0.770482280294982	0.902705748484966	0.894295825966655	0.7269288110525219	0.5757521281767111	0.9394832407059799	0.9114350010198341	0.9223000459743579	0.9365750315945109	0.9299728999008829	NA	0.894520482815498	NA	0.89145727048856	0.9804147478425149	0.9234441321968571	0.926724155615239	0.9187913634837142	0.901525265716798	0.925287126927256	0.9495771832197242	0.9119514894859331	0.8982712410870071	0.89094122248131	0.9578179327551171	0.505177117884111	0.929735589050026	0.9457687567501349	0.9325813833586921	0.9427447093428941	0.918298142818908	0.762529268110509	NA	0.8283919753944029	0.9479306828496892	0.9482618679418281	0.9420742614049459	0.9394551781034051	0.912976567240565	0.9458945471578141	0.9327755337008199	0.7637877369465851	0.9230440659157472	0.9259713188901509	0.934839358037389	0.596849989586741	0.895958484272256	0.571531620610587	0.9195357505075359	0.8161164534047372	0.8868659706595841	0.9268847990551891	0.929629537334771	0.7795981640842641	0.930805634476558	0.959761612989832	0.951872787878523	0.9538816127611709	0.661085635782055	0.9024927478931271	0.9398674119615419	0.922855728898765	0.950333780075178	0.8577599475885509	0.9399549409032371	0.9611284573920809	0.93809540563518	0.863573733056663	0.563086183683948	0.8788684372161809	0.9497768359291391	0.950745242395853	0.9022841497002589	0.5136858565196011	0.95335829747031	0.927910420560775	0.737177244191986	0.91158705816072	0.8890181514799359	NA	0.9469605116619579	0.835582188514598	NA	0.9344380277099129
MGMT	0.918224410075977	0.910287898494769	0.412610162813238	0.92952491621763	0.94356508385702	0.8914253346054649	0.9394447391336791	0.909951715728592	0.8383999447559929	0.892260257257428	0.713254957098201	0.888118574284764	0.930444852086899	0.6908406291494771	0.8858415661175759	0.9151959747735259	0.8680334231699001	0.7560774581617679	0.865675337931726	0.927375616357139	0.905597176321995	0.877876731408062	0.902749187674578	NA	0.8973005523213109	NA	0.851009984987349	0.8817365084944101	0.923841557856179	0.894529808093441	0.8696672043582758	0.957400723706818	0.90284664575449	0.904878576896932	0.849892001520939	0.8620554383769509	0.620852152927589	0.9229189107445	0.9328847959279128	0.908628222303548	0.91650582304538	0.908579721828823	0.915016292390794	0.881549926216528	0.578910285086819	NA	0.9188550004272661	0.885679968929475	0.930937389415766	0.8819594970193121	0.907096075588297	0.8727597238572241	0.9084746931244599	0.911879338145863	0.830252460449457	0.9011022014605029	0.913151133608963	0.926167780658412	NA	0.923476804365787	0.479218699325675	0.84185512745564	0.8155311954550809	0.81831306817969	0.9203325211757791	0.9092970110044509	0.8982992672315809	0.9046875216853729	0.9400986152026228	0.8979014059379999	0.930436937215474	0.9661301168533342	0.8760137327017109	0.904882981983634	0.8997273584425871	0.9060009061361041	0.8980760383473321	0.9112861620130721	0.5238954593904179	0.7953541292497909	0.902235231020965	0.770685217907747	0.910810315372905	0.906358133589767	0.846035560823867	0.8920293544123851	0.831927486924116	0.9242108339979741	0.894585348234141	0.7050123205062551	0.915274484413646	0.8393083351844058	0.471429916312229	0.9224790995602059	0.9266070628199259	NA	0.929467490423082
MGMT	0.824480514200307	0.912627429466808	NA	0.891474141959253	0.937280060417746	NA	0.840967950700146	0.737628213737985	0.7937336301073159	0.8535253830175992	0.8822248839558421	0.8769639850330021	0.920858900128856	0.900279457234288	0.940471252569985	0.922345451686789	0.769257140031312	0.828604847987802	0.7973997123414351	0.876730196633129	0.952390572242365	0.895987345773362	0.830026235862405	NA	0.8407389194692192	NA	0.7942704688646179	NA	0.8379368777645708	0.8770173776076371	0.8166747012062541	0.955115017722979	0.7293827231041651	0.750186933410283	0.520200635066998	0.25500773611232896	0.6690901532639301	0.906491387757403	0.84222959081073	0.90637617072659	0.89984531075339	0.8870034884303659	0.927362798254663	0.872177125663653	0.837970248115692	NA	0.933435302135662	0.861675881447047	0.937097060567715	0.437157712911544	0.8516672235053431	0.846939395824906	0.817409632233855	0.8535409160588101	0.8543414171931111	0.889435810447987	0.7025565032476809	0.9362313866575459	NA	0.95105652401728	0.901733294292168	0.6023706539909399	0.27739334205910704	0.779432062334805	0.8973878416527371	0.792681972881117	0.89770671074233	0.8501200919188578	0.516796476407749	0.901955910124564	0.9022382574838579	0.9616116519834879	0.836575833098725	0.9049546966327199	0.9190425074740509	NA	0.32049418760255893	0.6243761073776071	0.9392914755106629	0.6082510314384321	0.722529799366652	0.518351241218685	0.843774123974147	0.8559006827043921	0.8244727483366171	NA	0.9303234038357221	0.8767161369089441	0.7884746235395229	0.913223072080126	0.8809129706925029	0.923911596847004	0.152408510304778	0.8696044787424742	0.9492382493657829	NA	0.7376557744259109
MGMT	0.8170231432612479	0.8729266743461491	NA	0.404612997588147	0.8611230179603728	0.704789281000016	0.847106301710895	0.8990586619143242	0.7645563362859409	0.49223033852750203	0.877473099023675	0.85121101019889	0.859369192191494	0.37610550321577796	0.8283456103134571	0.815184775629537	0.8836673389846441	0.436316928292204	0.7368661686542359	0.820854536157237	0.795609573816682	0.627375754039535	0.8110061833860941	NA	0.8631125168711479	0.29609608898587	0.7185676728373019	0.7600011852802969	0.908202024379423	0.7866518042181891	0.66608676703634	0.554586037703133	0.830326692088865	0.7777831804582879	0.389685872778878	0.719782377547922	0.0482874476712816	0.587631774844398	0.6244221366276971	0.8821907384393131	0.838116361101602	0.890952744822744	0.876329361453698	0.744699723013753	0.683553245562576	NA	0.860096507709571	0.5382769766247439	0.7751398369000441	0.7733836311167009	0.8445264472806999	0.760312525052187	0.790345618559815	0.831829659603154	0.638414742421393	0.8765483973403401	0.6454422492825811	0.7773179894779159	NA	0.606378985972952	0.32036067172093396	0.8202310226914659	0.714253385722888	0.5281052927217249	0.829600858822234	0.8891460441965509	0.8307669004549479	0.7744816598837769	0.880921119316155	0.7498305205950269	0.886154991015454	0.9335968164883851	0.7332957908500392	0.4780911561987921	0.844263418055714	0.828601240536754	0.814677518666027	0.850268980781832	0.738231309735961	0.8461625869776671	0.866365819278029	0.22866194568865802	0.843290005391673	0.857676390228146	0.758819242255059	0.82849269706154	0.767746856710432	0.85097219677487	0.563026867036626	0.487115350326233	0.793946277783818	0.68498894663533	NA	0.666178497460432	0.9007467829546758	NA	0.8196464737287791
MGMT	0.9211516450180041	0.889919493758371	NA	0.917728897809664	0.966464953584654	0.860035705578052	0.8127410884601881	0.9323555171061372	0.899392034193891	0.9114072265621491	0.649462399232761	0.901161949863348	0.9495603070110958	0.43185018503982703	0.901008730978923	0.947320643821496	0.6951497929900909	0.573309339656457	0.916692503177758	0.916597442721975	0.8772180814396631	0.883913196662138	0.9394771856617969	0.48487808142461203	0.9196451639063751	NA	0.882933601300828	0.894828485490032	0.9441326183837759	0.9059809122609709	0.902393538041078	0.8551284944153629	0.8947335024755471	0.670439402877107	0.85723155320996	0.8957670969551229	0.5776714926944712	0.94502144278988	0.724294512008152	0.93484465520896	0.9271194087444828	0.9282846721492021	0.932500946611249	0.9014454240996109	0.584777995600128	0.876908174539168	0.537967517827283	0.8983727423151758	0.9044482217320571	0.7821795347420741	0.9236073659975881	0.924714019809574	0.905567073033976	0.9341060393654971	0.8258173088467391	0.945686141903598	0.9201008829604241	0.93707447490493	NA	0.81162838768556	0.37347747338646203	0.854629045982195	0.903483968495145	0.873170310132778	0.9355883665293481	0.945351602739369	0.932080441166825	0.379758910157834	0.938990193285138	0.853145758400288	0.9375153107598301	0.970466844046313	0.8052470931314201	0.863204187483022	0.93073910806337	0.9169284482266299	0.9136593329676109	0.9391658202871309	0.49332141643387495	0.919288575139499	0.8105245961390971	0.579869494059589	0.900243811151925	0.924704656219503	0.872282738114765	0.9252314744069959	0.715907941910775	0.951164494235331	0.930542570111121	0.725211545615131	0.946587615604917	0.9155216957203319	0.387434924378864	0.906050438150185	0.775263522099159	0.8237646277618921	0.912080598562845
MGMT	0.8980423530757141	0.915933956108632	NA	0.9290719373938321	0.9475123814432941	0.882986997936751	0.908592679109311	0.9184203128475691	0.835319734244352	0.9105736624480429	0.8869364878093471	0.8538310674548679	0.9333239948624009	0.907576017630125	0.9205815491224549	0.921607304609525	0.88546600682901	0.7117728372218001	0.8703313110762281	0.9306678997210991	0.9638231858631701	0.914416741245942	0.8908726980285101	NA	0.904179197813907	NA	0.8482876321165199	NA	0.9423974382449959	0.8970867009629659	0.877911204817702	0.949116224048635	0.9188863587379259	0.9271642928610151	0.896390755909492	0.837345500139876	0.908928381982366	0.9346668893797719	0.9267823523835771	0.91754180040104	0.9232092736249541	0.9157984167711372	0.927294552102634	0.8786950930087	0.685616919336195	0.6913172678107851	0.734709354196725	0.8962750431753149	0.9336208347819429	0.9189075379571422	0.903642961436774	0.883465294268048	0.9376786259743192	0.9186365262408058	0.896883105115657	0.9246624719033492	0.904549668341498	0.9386905694175771	NA	0.951108471440726	0.7391734725150471	0.8940817099816701	0.869538065064027	0.822050166533115	0.9188413521091578	0.92858983973225	0.893709815253952	0.888334146988384	0.938357816197529	0.924850799744771	0.9394358514247529	0.9673012370086491	0.8644728920587841	0.916532532199989	0.925530406003607	0.924330475010032	0.9018293582084741	0.914257158406139	0.94614881852323	0.926572719068157	0.916432931852667	0.85285706519626	0.909750226692773	0.898586729924391	0.8509591889648042	0.822074227799309	0.8521657572035221	0.935206942733915	0.931114204201265	0.938900049918655	0.9216266289706241	0.944135779935012	0.281491811577149	0.9427764550462541	0.663985426638254	NA	0.9110248720871401
MGMT	0.7330381796620141	0.790097752348876	NA	0.780135336864147	0.43390632394861295	NA	0.757953763124644	0.75123342801377	0.6661442027894631	0.632310599051456	0.7495614525969531	0.739979276501057	0.7635056539815649	0.803906899858535	0.861200156075325	0.8051306182616009	0.828339972990114	0.578886422508652	0.677608939133339	0.803830442455832	0.764701070987072	0.7654317974458	0.7002862913113299	NA	0.7685597743282031	NA	0.7352549344896229	0.8521520228829871	0.7964006159287371	0.775379421811121	0.768882426776558	NA	0.72653015611744	0.685489015325614	0.562606855017051	0.6843864245964789	0.38675710608003705	0.804687934743153	0.8208470974762109	0.6871989804212	0.7450108962176999	0.669389199222182	0.8604585445554909	0.8057792735831251	0.686449261699792	NA	0.858298342361884	0.646575753161839	0.8722838718125601	0.7362203168617271	0.7468906897373241	0.604479113182527	0.802268926826206	0.619264489112785	0.6505695849057739	0.817170642820271	0.783841790723899	0.871166116416218	NA	0.77820673271463	0.8368597654709291	0.6497431088833471	0.603440079767964	0.691357886264892	0.7487994655555609	0.7431743954423851	0.785756850173706	0.7319105267486079	0.707462429636697	0.781360763957803	0.852809503877206	NA	0.7463031262662679	0.790816754222324	0.7789557963737491	0.605138883282356	0.7088708833376249	0.6896109785037551	0.884267911347608	0.6827761670382181	0.7228545906990591	0.642578811648545	0.758031835615148	0.632443770231077	0.7042601235445699	NA	0.720124118299136	0.817434098997328	0.7843708144314692	0.835364061849369	0.6045485529322691	0.785687682585398	NA	0.776395810603903	0.8562900107348771	NA	0.7281617164405949
MGMT	0.54890987259142	0.8975679578616609	NA	0.8171012530427879	0.8609838230046322	0.7926735929350609	0.8459173384375659	0.8971492956008491	0.8843720187222329	0.819755401972989	0.788901564012063	0.858801917415466	0.9279161519545992	0.36515868413584596	0.879239543946006	0.8728947858990659	0.546030156103217	0.409571378610983	0.8515600904846109	0.7598815938386841	0.7330271972779191	0.858068602710189	0.8119046195790641	0.309286138215015	0.832856678763874	NA	0.8667438877247029	0.890839003697222	0.8828456604938921	0.849507464113712	0.81198687462846	0.696546170217614	0.795090783343845	0.832948466975033	0.705978416681633	0.884752288466864	0.662909622451551	0.9203611833056601	0.837787485077076	0.7971640837996391	0.8942004823557891	0.875356429883561	0.8592353914924699	0.773335259822032	0.46814470836517297	0.880271016873292	0.7129964725180441	0.8336314474173809	0.85185337805139	0.400267321838809	0.8605108735053689	0.845676530369801	0.791017924884212	0.932692888389084	0.8085062109296111	0.906753808951437	0.8317281295982509	0.892322995716452	NA	0.747452556875826	0.356494397469247	0.9157604168835871	0.707750106010543	0.801222773643997	0.9306792387079291	0.8912553594956851	0.5661112269621329	0.7629211946294979	0.8905842086060841	0.797951107589735	0.84222039191937	0.915538180265155	0.875738419885533	0.86178400986152	0.8757937176314001	0.8974693830705941	0.8783267688930981	0.8643773873023559	0.6784509774890991	0.841519394680669	0.8234281155398739	0.535051739303467	0.815574117113755	0.8691459561803149	0.8699708404740379	0.8740307041558969	0.450178810709469	0.8500217199393959	0.898763803159636	0.598634508006603	0.915345514836391	0.8783211183097571	0.9015542687443191	0.836796386710952	0.619236398762216	0.655857157630471	0.813004096554019
MGMT	0.439072903540226	0.723152547608763	0.0190106401020621	0.509083936869937	0.6832070356203531	0.742360695144496	0.450038762216774	0.8099678855416179	0.825096483229433	0.35253965387733704	0.472291943399062	0.53836289359374	0.759782425927552	0.338500311650215	0.459918175135817	0.7861069291467171	0.438173113972237	0.448580012868433	0.772621905014912	0.5652874103287521	0.484618209150598	0.6917095107526949	0.440173140184714	0.407398344821656	0.552828058883283	NA	0.7756333326407991	0.475550605949583	0.627138136021006	0.737747154570239	0.746077219180524	0.65675601879204	0.41339695704275603	0.21953370643237	0.23628539271515897	0.412753055618897	0.265469104644519	0.6545367742454771	0.58574499013098	0.308025880418414	0.803033033973628	0.8056426689212229	0.584378799990619	0.7363813799990929	0.35893691208149897	0.5891975287369641	0.309131406633563	0.594003733722744	0.590419305457366	0.37634043647544607	0.5062773910919179	0.476531956714684	0.357205443793367	0.8559197276351659	0.547571692659318	0.8421542187087521	0.657028213260068	0.7845636128640379	NA	0.290940307178016	0.302389092009802	0.821362887480597	0.520174719281686	0.630104066868545	0.872011042289315	0.8350681703734	0.44727508771973	0.22230274272924497	0.451575577464892	0.5594238765951999	0.7562859249441091	0.63959121378371	0.394846891747375	0.33320360275484195	0.7779610016605921	0.6997066652550289	0.322795366240637	0.772430813826922	0.17784555826577	0.600190770830236	0.550387376927763	0.33807491691415104	0.46747380938584	0.714749148867365	0.755730335364715	0.789427153540264	0.478260718808954	0.6113448846319449	0.6080966341643779	0.34356557868183596	0.623186460168672	0.5924022127956851	0.858817490182363	0.6959552532132081	0.391018766599996	0.87600544699147	0.712331973892577
MGMT	0.7837082690162741	0.8383651056219241	NA	0.7406590828472329	0.827227643486868	NA	0.849672136217913	0.8154559303212691	0.653615606308246	0.6757330214459499	0.742590983378198	0.7377376876552909	0.7865865301003321	0.791759072985791	0.8413373015539521	0.777823774108707	0.761234677537735	0.715960201780664	0.716368362194856	0.840091673706895	0.841616580494635	0.681500217678912	0.7166758362479259	NA	0.8236310369543961	NA	0.635922869364874	0.6918259724539371	0.772082643537807	0.732104887361937	0.7442705948213678	0.501812550014766	0.8179481705520141	0.7264486309466851	0.8408807766406999	0.477917703668084	0.19244956426992105	0.826874872003773	0.8216117294355029	0.690090456478419	0.7849547754842501	0.8499141035991159	0.7898897880574491	0.6572741263405539	0.5404503080091551	0.20649291312968202	0.7398891405918241	0.707009677100159	0.8394421050623829	0.8710651651080391	0.754759360235718	0.708137009672031	0.789243600994647	0.761731922088084	0.701855521801749	0.7506683935857209	0.8072014110938391	0.8220509921363031	NA	0.851589570718146	0.678789059872748	0.7567456405595949	0.35424069979056394	0.678642621118334	0.8000329753752179	0.8070648933294691	0.7676448417352959	0.7068513698950141	0.8255806941641239	0.845947824311795	0.7969862686595659	NA	0.720232910461522	0.703410940486781	0.675359554409168	0.8163725997914921	0.764623020776847	0.8850504597585881	0.851210051546458	0.624002185519302	0.7550767867562321	0.743196946486516	0.730253223687004	0.758486680752193	0.5891988691792249	0.7414849994834749	0.7889867463093001	0.7761557247078331	0.788542659341695	0.835584120193332	0.8076867903709051	0.7754449948760369	0.144835682591274	0.8562686055688741	0.8525250391821271	0.406263745691167	0.831966480412212
